gbifID,institutionCode,collectionCode,basisOfRecord,eventDate,year,month,day,decimalLatitude,decimalLongitude,kingdom,phylum,class,order,family,genus,species,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Name,level2Name,iucnRedListCategory
1320450567,USNM,MAMM,PRESERVED_SPECIMEN,5/29/67,1967,5,29,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Taterillus,Taterillus gracilis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,LC
1320450085,USNM,MAMM,PRESERVED_SPECIMEN,5/29/67,1967,5,29,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,NE
1320445303,USNM,MAMM,PRESERVED_SPECIMEN,3/11/67,1967,3,11,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,NE
1320443677,USNM,MAMM,PRESERVED_SPECIMEN,3/4/67,1967,3,4,9.27,5.33,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Mokwa,NE
1320442703,USNM,MAMM,PRESERVED_SPECIMEN,5/30/67,1967,5,30,11.57,4.48,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros caffer,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,LC
1320441099,USNM,MAMM,PRESERVED_SPECIMEN,2/13/68,1968,2,13,11.73,3.7,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus gambianus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Dandi,LC
1320439753,USNM,MAMM,PRESERVED_SPECIMEN,5/19/67,1967,5,19,7.85,6.72,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus gambianus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kogi,Lokoja,LC
1320438789,USNM,MAMM,PRESERVED_SPECIMEN,6/2/67,1967,6,2,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,NE
1320430776,USNM,MAMM,PRESERVED_SPECIMEN,6/2/67,1967,6,2,11.57,4.48,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,Crocidura olivieri,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,
1320424044,USNM,MAMM,PRESERVED_SPECIMEN,5/6/67,1967,5,6,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris gambiensis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320422548,USNM,MAMM,PRESERVED_SPECIMEN,6/16/68,1968,6,16,6.65,2.8,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Heliosciurus,Heliosciurus rufobrachium,AFRICA,NORTH_AMERICA,NGA,Nigeria,Ogun,Ipokia,LC
1320419144,USNM,MAMM,PRESERVED_SPECIMEN,5/30/67,1967,5,30,11.57,4.48,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros caffer,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,LC
1320415015,USNM,MAMM,PRESERVED_SPECIMEN,3/29/67,1967,3,29,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,LC
1320415010,USNM,MAMM,PRESERVED_SPECIMEN,5/5/67,1967,5,5,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros caffer,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320412199,USNM,MAMM,PRESERVED_SPECIMEN,5/17/67,1967,5,17,7.85,6.72,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kogi,Lokoja,NE
1320410626,USNM,MAMM,PRESERVED_SPECIMEN,5/6/67,1967,5,6,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros tephrus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320407684,USNM,MAMM,PRESERVED_SPECIMEN,3/18/67,1967,3,18,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,NE
1320405874,USNM,MAMM,PRESERVED_SPECIMEN,6/12/66,1966,6,12,10.35,4.47,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus landeri,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
1320405114,USNM,MAMM,PRESERVED_SPECIMEN,3/13/67,1967,3,13,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,NE
1320403032,USNM,MAMM,PRESERVED_SPECIMEN,3/14/67,1967,3,14,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Heliosciurus,Heliosciurus gambianus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,LC
1320398589,USNM,MAMM,PRESERVED_SPECIMEN,5/28/68,1968,5,28,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,NE
1320398555,USNM,MAMM,PRESERVED_SPECIMEN,4/11/67,1967,4,11,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320392614,USNM,MAMM,PRESERVED_SPECIMEN,5/6/67,1967,5,6,8.32,4.52,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Heliosciurus,Heliosciurus rufobrachium,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320391801,USNM,MAMM,PRESERVED_SPECIMEN,3/7/67,1967,3,7,9.27,5.33,Animalia,Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris gambiensis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Mokwa,LC
1320390513,USNM,MAMM,PRESERVED_SPECIMEN,5/5/67,1967,5,5,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros caffer,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320390296,USNM,MAMM,PRESERVED_SPECIMEN,4/10/67,1967,4,10,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,NE
1320389988,USNM,MAMM,PRESERVED_SPECIMEN,6/13/67,1967,6,13,10.35,4.47,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus landeri,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
1320389329,USNM,MAMM,PRESERVED_SPECIMEN,5/9/67,1967,5,9,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus pusillus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320388958,USNM,MAMM,PRESERVED_SPECIMEN,5/29/67,1967,5,29,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,NE
1320386181,USNM,MAMM,PRESERVED_SPECIMEN,6/18/68,1968,6,18,6.65,2.8,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus anerythrus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Ogun,Ipokia,LC
1320385605,USNM,MAMM,PRESERVED_SPECIMEN,4/1/67,1967,4,1,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys daltoni,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,LC
1320385516,USNM,MAMM,PRESERVED_SPECIMEN,3/25/67,1967,3,25,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,LC
1320385456,USNM,MAMM,PRESERVED_SPECIMEN,4/12/67,1967,4,12,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320384083,USNM,MAMM,PRESERVED_SPECIMEN,5/5/67,1967,5,5,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros caffer,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320377855,USNM,MAMM,PRESERVED_SPECIMEN,3/15/67,1967,3,15,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,NE
1320375544,USNM,MAMM,PRESERVED_SPECIMEN,5/15/67,1967,5,15,7.85,6.72,Animalia,Chordata,Mammalia,Rodentia,Muridae,Taterillus,Taterillus gracilis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kogi,Lokoja,LC
1320374198,USNM,MAMM,PRESERVED_SPECIMEN,4/11/67,1967,4,11,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320372359,USNM,MAMM,PRESERVED_SPECIMEN,5/28/67,1967,5,28,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Taterillus,Taterillus gracilis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,LC
1320370015,USNM,MAMM,PRESERVED_SPECIMEN,6/13/67,1967,6,13,10.35,4.47,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus landeri,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
1320369756,USNM,MAMM,PRESERVED_SPECIMEN,6/12/67,1967,6,12,10.35,4.47,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,NE
1320368798,USNM,MAMM,PRESERVED_SPECIMEN,3/11/67,1967,3,11,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,NE
1320367392,USNM,MAMM,PRESERVED_SPECIMEN,5/29/67,1967,5,29,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,NE
1320360653,USNM,MAMM,PRESERVED_SPECIMEN,6/12/67,1967,6,12,10.35,4.47,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,NE
1320358578,USNM,MAMM,PRESERVED_SPECIMEN,6/16/68,1968,6,16,6.65,2.8,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Heliosciurus,Heliosciurus rufobrachium,AFRICA,NORTH_AMERICA,NGA,Nigeria,Ogun,Ipokia,LC
1320357701,USNM,MAMM,PRESERVED_SPECIMEN,4/10/67,1967,4,10,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320357277,USNM,MAMM,PRESERVED_SPECIMEN,4/9/67,1967,4,9,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320355479,USNM,MAMM,PRESERVED_SPECIMEN,4/13/67,1967,4,13,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320352600,USNM,MAMM,PRESERVED_SPECIMEN,3/11/67,1967,3,11,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,NE
1320350989,USNM,MAMM,PRESERVED_SPECIMEN,4/9/67,1967,4,9,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320349072,USNM,MAMM,PRESERVED_SPECIMEN,3/30/67,1967,3,30,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys daltoni,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,LC
1320347643,USNM,MAMM,PRESERVED_SPECIMEN,3/26/67,1967,3,26,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,NE
1320345770,USNM,MAMM,PRESERVED_SPECIMEN,5/13/67,1967,5,13,7.85,6.72,Animalia,Chordata,Mammalia,Rodentia,Muridae,Taterillus,Taterillus gracilis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kogi,Lokoja,LC
1320343147,USNM,MAMM,PRESERVED_SPECIMEN,5/6/67,1967,5,6,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros caffer,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320339930,USNM,MAMM,PRESERVED_SPECIMEN,3/26/67,1967,3,26,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,LC
1320337517,USNM,MAMM,PRESERVED_SPECIMEN,4/12/67,1967,4,12,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Dasymys,Dasymys foxi,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,DD
1320335827,USNM,MAMM,PRESERVED_SPECIMEN,5/29/67,1967,5,29,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Taterillus,Taterillus gracilis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,LC
1320335381,USNM,MAMM,PRESERVED_SPECIMEN,6/2/67,1967,6,2,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Dasymys,Dasymys rufulus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,LC
1320327499,USNM,MAMM,PRESERVED_SPECIMEN,4/11/67,1967,4,11,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320327023,USNM,MAMM,PRESERVED_SPECIMEN,3/14/67,1967,3,14,8.9,8.28,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Chaerephon,Chaerephon pumilus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,LC
1320324501,USNM,MAMM,PRESERVED_SPECIMEN,5/29/67,1967,5,29,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Taterillus,Taterillus gracilis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,LC
1320318726,USNM,MAMM,PRESERVED_SPECIMEN,5/10/67,1967,5,10,8.32,4.52,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Heliosciurus,Heliosciurus rufobrachium,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320317718,USNM,MAMM,PRESERVED_SPECIMEN,4/13/67,1967,4,13,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys dolichurus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320308366,USNM,MAMM,PRESERVED_SPECIMEN,3/14/67,1967,3,14,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus anerythrus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,LC
1320306655,USNM,MAMM,PRESERVED_SPECIMEN,3/25/67,1967,3,25,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Heliosciurus,Heliosciurus gambianus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,LC
1320302993,USNM,MAMM,PRESERVED_SPECIMEN,5/6/67,1967,5,6,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris gambiensis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320299965,USNM,MAMM,PRESERVED_SPECIMEN,5/30/67,1967,5,30,11.57,4.48,Animalia,Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris thebaica,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,LC
1320296618,USNM,MAMM,PRESERVED_SPECIMEN,3/5/67,1967,3,5,9.27,5.33,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Mokwa,LC
1320295342,USNM,MAMM,PRESERVED_SPECIMEN,4/12/67,1967,4,12,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320287793,USNM,MAMM,PRESERVED_SPECIMEN,3/12/67,1967,3,12,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,NE
1320286539,USNM,MAMM,PRESERVED_SPECIMEN,3/30/67,1967,3,30,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys,Cricetomys gambianus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,LC
1320276173,USNM,MAMM,PRESERVED_SPECIMEN,3/14/67,1967,3,14,8.9,8.28,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Chaerephon,Chaerephon pumilus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,LC
1320274890,USNM,MAMM,PRESERVED_SPECIMEN,5/19/67,1967,5,19,7.85,6.72,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kogi,Lokoja,NE
1320273893,USNM,MAMM,PRESERVED_SPECIMEN,4/11/67,1967,4,11,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320268473,USNM,MAMM,PRESERVED_SPECIMEN,5/8/67,1967,5,8,8.32,4.52,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys daltoni,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320268095,USNM,MAMM,PRESERVED_SPECIMEN,5/9/67,1967,5,9,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus gambianus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320266622,USNM,MAMM,PRESERVED_SPECIMEN,5/10/67,1967,5,10,8.32,4.52,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys daltoni,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320263019,USNM,MAMM,PRESERVED_SPECIMEN,6/17/68,1968,6,17,6.65,2.8,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,Crocidura nigeriae,AFRICA,NORTH_AMERICA,NGA,Nigeria,Ogun,Ipokia,LC
1320261016,USNM,MAMM,PRESERVED_SPECIMEN,3/4/67,1967,3,4,9.27,5.33,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Mokwa,NE
1320260777,USNM,MAMM,PRESERVED_SPECIMEN,3/30/67,1967,3,30,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,NE
1320259967,USNM,MAMM,PRESERVED_SPECIMEN,5/9/67,1967,5,9,8.22,4.52,Animalia,Chordata,Mammalia,Primates,Galagidae,Galago,Galago senegalensis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320259006,USNM,MAMM,PRESERVED_SPECIMEN,5/28/67,1967,5,28,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,NE
1320258368,USNM,MAMM,PRESERVED_SPECIMEN,6/10/66,1966,6,10,10.35,4.47,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Mops,Mops condylurus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
1320257434,USNM,MAMM,PRESERVED_SPECIMEN,5/6/67,1967,5,6,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris gambiensis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320254742,USNM,MAMM,PRESERVED_SPECIMEN,5/7/67,1967,5,7,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris hispida,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320254694,USNM,MAMM,PRESERVED_SPECIMEN,6/2/67,1967,6,2,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Dasymys,Dasymys rufulus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,LC
1320250997,USNM,MAMM,PRESERVED_SPECIMEN,3/4/67,1967,3,4,9.27,5.33,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys,Cricetomys gambianus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Mokwa,LC
1320250602,USNM,MAMM,PRESERVED_SPECIMEN,5/16/67,1967,5,16,7.85,6.72,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys daltoni,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kogi,Lokoja,LC
1320250221,USNM,MAMM,PRESERVED_SPECIMEN,3/29/67,1967,3,29,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,NE
1320247856,USNM,MAMM,PRESERVED_SPECIMEN,5/5/67,1967,5,5,8.32,4.52,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros caffer,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320246916,USNM,MAMM,PRESERVED_SPECIMEN,6/13/67,1967,6,13,10.35,4.47,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus landeri,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
1320241374,USNM,MAMM,PRESERVED_SPECIMEN,1/10/67,1967,1,10,9.07,6.07,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Chaerephon,Chaerephon pumilus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Lavun,LC
1320240837,USNM,MAMM,PRESERVED_SPECIMEN,4/10/67,1967,4,10,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,LC
1320239881,USNM,MAMM,PRESERVED_SPECIMEN,5/16/67,1967,5,16,7.85,6.72,Animalia,Chordata,Mammalia,Rodentia,Muridae,Taterillus,Taterillus gracilis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kogi,Lokoja,LC
1320231496,USNM,MAMM,PRESERVED_SPECIMEN,5/29/67,1967,5,29,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,LC
1320227985,USNM,MAMM,PRESERVED_SPECIMEN,3/30/67,1967,3,30,9.52,8.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kaduna,Kaura,LC
1320224072,USNM,MAMM,PRESERVED_SPECIMEN,4/8/67,1967,4,8,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,NE
1320223580,USNM,MAMM,PRESERVED_SPECIMEN,5/5/67,1967,5,5,8.32,4.52,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys derooi,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320222086,USNM,MAMM,PRESERVED_SPECIMEN,3/17/67,1967,3,17,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,NE
1320220352,USNM,MAMM,PRESERVED_SPECIMEN,5/29/67,1967,5,29,11.57,4.48,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kebbi,Koko/Besse,NE
1320220256,USNM,MAMM,PRESERVED_SPECIMEN,5/5/67,1967,5,5,8.32,4.52,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys derooi,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kwara,Asa,LC
1320217197,USNM,MAMM,PRESERVED_SPECIMEN,3/13/67,1967,3,13,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,LC
1320216437,USNM,MAMM,PRESERVED_SPECIMEN,4/12/67,1967,4,12,9.45,9.2,Animalia,Chordata,Mammalia,Rodentia,Muridae,Dasymys,Dasymys foxi,AFRICA,NORTH_AMERICA,NGA,Nigeria,Plateau,Mangu,DD
1320207777,USNM,MAMM,PRESERVED_SPECIMEN,3/16/67,1967,3,16,8.9,8.28,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys daltoni,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Akwanga,LC
